news_url,outlet,outlet_latitude,outlet_longitude,gpe,gpe_latitude,gpe_longitude,gpe_county,gpe_occurrences,group_ID
https://6abc.com/3-year-old-abducted-from-north-carolina-playground-reunited-with-family/5612096/,6abc.com,41.1288481,-74.6868815,Greensboro,36.0726354,-79.7919754,Guilford County,3,436
https://6abc.com/place/nevada/,6abc.com,41.1288481,-74.6868815,Vegas Strip,36.1147065,-115.1728484,Clark County,2,438
https://6abc.com/watch/weather.location,6abc.com,41.1288481,-74.6868815,Las Vegas,36.171563,-115.1391009,Clark County,274,443
https://6abc.com/entertainment/lady-gaga-falls-off-stage-with-fan-during-concert/5628052/,6abc.com,41.1288481,-74.6868815,LAS VEGAS,36.171563,-115.1391009,Clark County,17,443
https://6abc.com/tag/games/,6abc.com,41.1288481,-74.6868815,Las Vegas Board,36.171563,-115.1391009,Clark County,4,443
https://6abc.com/sports/college-football-bowl-projections-after-week-5/5576955/,6abc.com,41.1288481,-74.6868815,Las Vegas Bowl,36.171563,-115.1391009,Clark County,2,443
https://6abc.com/place/nevada/,6abc.com,41.1288481,-74.6868815,Las Vegas ',36.171563,-115.1391009,Clark County,2,443
https://6abc.com/place/nevada/,6abc.com,41.1288481,-74.6868815,The Vegas,36.171563,-115.1391009,Clark County,2,443
https://6abc.com/health/chat-recap-7C-back-to-school-advice-from-nemours-childrens-health-system/6413980/,6abc.com,41.1288481,-74.6868815,Japan,36.204824,138.252924,,28,444
https://6abc.com/5593550/,6abc.com,41.1288481,-74.6868815,Kennett,36.2361762,-90.0556493,Dunklin County,14,446
https://6abc.com/man-accused-of-killing-parents-with-knife-bats-extradited-to-nj/5676515/,6abc.com,41.1288481,-74.6868815,Warren County,36.4352131,-78.0195387,Warren County,3,450
https://6abc.com/society/archbishop-carroll-celebrates-life-of-student-killed-in-hiking-incident/5691699/,6abc.com,41.1288481,-74.6868815,Sullivan County,36.4933147,-82.34518899999999,Sullivan County,1,451
https://6abc.com/health/pa-hospital-where-3-preemies-died-seeking-source-of-bacteria/5600573/,6abc.com,41.1288481,-74.6868815,Danville,36.5859718,-79.39502279999999,,6,452
https://6abc.com/business/horse-racing-returns-to-delaware-park/6251820/,6abc.com,41.1288481,-74.6868815,Delaware Park,36.6626508,-77.0085737,Southampton County,3,454
https://6abc.com/society/mom-finds-out-babys-head-shaved-by-childs-father/5600704/,6abc.com,41.1288481,-74.6868815,Calif.,36.778261,-119.4179324,,259,457
https://6abc.com/tag/caught-on-camera/,6abc.com,41.1288481,-74.6868815,California,36.778261,-119.4179324,,1018,457
https://6abc.com/topic/localish/,6abc.com,41.1288481,-74.6868815,CA NJ,36.778261,-119.4179324,,2,457
https://6abc.com/sports/its-early-but-some-teams-are-already-looking-to-fix-holes-in-their-rosters/5658377/,6abc.com,41.1288481,-74.6868815,Golden State,36.778261,-119.4179324,,1,457
https://6abc.com/sports/way-too-early-college-football-top-25-where-do-lsu-clemson-land/5847434/,6abc.com,41.1288481,-74.6868815,Fresno State,36.8136777,-119.7461767,Fresno County,1,458
https://6abc.com/tag/fire/,6abc.com,41.1288481,-74.6868815,Santa Cruz,36.9741171,-122.0307963,Santa Cruz County,12,461
https://6abc.com/traffic/police-seek-driver-of-bmw-after-bicyclist-killed-in-hit-and-run/6427991/,6abc.com,41.1288481,-74.6868815,Falls Twp,37.07857380000001,-97.5463885,Sumner County,1,465
https://6abc.com/kamala-harris-returns-to-california-amid-wildfires/6424540/,6abc.com,41.1288481,-74.6868815,Auberry,37.0807823,-119.4854113,Fresno County,1,466
https://6abc.com/tag/woman-killed/,6abc.com,41.1288481,-74.6868815,Northampton County,37.226762,-75.9927652,Northampton County,12,467
https://6abc.com/weather/zeta-bringing-gusty-winds-heavy-rain-to-southeast/7441842/,6abc.com,41.1288481,-74.6868815,Blacksburg,37.2295733,-80.4139393,Montgomery County,2,469
https://6abc.com/shopping/discover-lancaster-for-the-holidays/8663054/,6abc.com,41.1288481,-74.6868815,Gordonville,37.3111628,-89.6792607,Cape Girardeau County,1,472
https://6abc.com/sports/college-football-week-11-shows-us-lsus-offense-is-for-real-and-minnesota-is-a-playoff-contender/5687110/,6abc.com,41.1288481,-74.6868815,San Jose State,37.3351874,-121.8810715,Santa Clara County,2,473
https://6abc.com/tag/bakery/,6abc.com,41.1288481,-74.6868815,San Jose's,37.33874,-121.8852525,Santa Clara County,2,474
https://6abc.com/sports/nhl-power-rankings-1-31-poll-plus-preseason-expectations-vs-reality/5679304/,6abc.com,41.1288481,-74.6868815,San Jose,37.33874,-121.8852525,Santa Clara County,20,474
https://6abc.com/business/former-ebay-execs-charged-with-cyberstalking-after-allegedly-harassing-couple/6248958/,6abc.com,41.1288481,-74.6868815,SAN JOSE,37.33874,-121.8852525,Santa Clara County,2,474
https://6abc.com/travel/trump-administration-banning-us-flights-to-all-cuban-cities-but-havana/5650136/,6abc.com,41.1288481,-74.6868815,Santa Clara,37.3541079,-121.9552356,Santa Clara County,5,476
https://6abc.com/record-breaking-heat-and-fire-danger-in-the-west-mid-atlantic-flood-risk-in-east-/6372743/,6abc.com,41.1288481,-74.6868815,Virginia,37.4315734,-78.6568942,,229,478
https://6abc.com/education/school-district-buys-food-truck-to-feed-students-free-meals-over-summer/5345414/,6abc.com,41.1288481,-74.6868815,Va.,37.4315734,-78.6568942,,13,478
https://6abc.com/2-partially-decomposed-bodies-found-in-port-richmond-home/5574571/,6abc.com,41.1288481,-74.6868815,V.A.,37.4315734,-78.6568942,,1,478
https://6abc.com/localish/are-you-brave-enough-to-try-and-escape-arata-pumpkin-farms-hay-maze/5617840/,6abc.com,41.1288481,-74.6868815,San Mateo County,37.4337342,-122.4014193,San Mateo County,1,479
https://6abc.com/tag/space/,6abc.com,41.1288481,-74.6868815,Moon,37.4434684,-76.29271949999999,Mathews County,7,480
https://6abc.com/tag/evacuation/,6abc.com,41.1288481,-74.6868815,Menlo Park Fire,37.4563083,-122.1666872,San Mateo County,2,481
https://6abc.com/traffic/police-investigate-fatal-crash-in-cobbs-creek/5505176/,6abc.com,41.1288481,-74.6868815,Cobbs Creek |,37.5056916,-76.39688989999999,Mathews County,3,482
https://6abc.com/traffic/2-dead-in-sw-phila-crash-car-lands-in-cobbs-creek/6344426/,6abc.com,41.1288481,-74.6868815,Cobbs Creek -,37.5056916,-76.39688989999999,Mathews County,2,482
https://6abc.com/traffic/2-dead-in-sw-phila-crash-car-lands-in-cobbs-creek/6344426/,6abc.com,41.1288481,-74.6868815,Cobbs Creek,37.5056916,-76.39688989999999,Mathews County,6,482
https://6abc.com/california-officials-update-wildfire-containment-evacuation-maps/5613818/,6abc.com,41.1288481,-74.6868815,Mariposa County,37.5127928,-119.8815203,Mariposa County,1,483
https://6abc.com/traffic/3-vehicle-crash-shuts-down-portion-of-schuylkill-expressway/5992856/,6abc.com,41.1288481,-74.6868815,Belmont,37.5202145,-122.2758008,San Mateo County,13,484
https://6abc.com/california-officials-update-wildfire-containment-evacuation-maps/5613818/,6abc.com,41.1288481,-74.6868815,Briceburg,37.604504,-119.964882,Mariposa County,1,488
https://6abc.com/community-events/16-veterans-honored-with-service-medal-awards/5679342/,6abc.com,41.1288481,-74.6868815,Korea,37.66399759999999,127.9784585,,3,490
https://6abc.com/storm-could-bring-up-to-50-inches-of-snow-to-west/5572859/,6abc.com,41.1288481,-74.6868815,Wichita,37.68717609999999,-97.330053,Sedgwick County,4,492
https://6abc.com/pets-animals/5-year-old-finds-lemur-that-went-missing-from-sf-zoo/7072671/,6abc.com,41.1288481,-74.6868815,Daly City,37.6879241,-122.4702079,San Mateo County,5,493
https://6abc.com/tag/guns/,6abc.com,41.1288481,-74.6868815,San Francisco,37.7749295,-122.4194155,San Francisco County,137,499
https://6abc.com/sports/week-6-nfl-power-rankings-1-32-poll-plus-every-teams-top-fantasy-surprise/5602246/,6abc.com,41.1288481,-74.6868815,San Francisco's,37.7749295,-122.4194155,San Francisco County,10,499
https://6abc.com/tag/football/,6abc.com,41.1288481,-74.6868815,the City of,37.7749295,-122.4194155,San Francisco County,18,499
https://6abc.com/texas-billionaire-charged-in-largest-tax-fraud-case-in-us-history/7053815/,6abc.com,41.1288481,-74.6868815,SAN FRANCISCO,37.7749295,-122.4194155,San Francisco County,14,499
https://6abc.com/realestate/sticker-shock-most-expensive-home-in-san-francisco-up-for-sale/5500771/,6abc.com,41.1288481,-74.6868815,the Bay Area--,37.8271784,-122.2913078,,1,502
https://6abc.com/5841169/,6abc.com,41.1288481,-74.6868815,Kentucky,37.8393332,-84.2700179,,70,503
https://6abc.com/louisville-to-pay-millions-in-breonna-taylors-settlement-live/6423703/,6abc.com,41.1288481,-74.6868815,Ky.,37.8393332,-84.2700179,,10,503
https://6abc.com/news/,6abc.com,41.1288481,-74.6868815,York Township,37.861353,-98.5062007,Stafford County,6,504
https://6abc.com/skydiver-killed-after-veering-off-course-slamming-into-big-rig/5573409/,6abc.com,41.1288481,-74.6868815,JOAQUIN COUNTY,37.9175935,-121.1710389,San Joaquin County,1,508
https://6abc.com/448009/,6abc.com,41.1288481,-74.6868815,Garden City,37.9716898,-100.8726618,Finney County,3,513
https://6abc.com/police-seek-info-from-child-witness-to-deadly-festival-accident/5661950/,6abc.com,41.1288481,-74.6868815,Deerfield Township,38.0181122,-101.1390878,Kearny County,3,514
https://6abc.com/teen-arrested-in-murder-of-barnard-student-tessa-majors/5751275/,6abc.com,41.1288481,-74.6868815,Charlottesville,38.0293059,-78.47667810000002,Albemarle County,2,515
https://6abc.com/about/newsteam/cecily-tynan/,6abc.com,41.1288481,-74.6868815,Lexington,38.0405837,-84.5037164,Fayette County,17,516
https://6abc.com/philadelphia/,6abc.com,41.1288481,-74.6868815,Fox Chase,38.0456219,-85.69273659999999,Bullitt County,13,517
https://6abc.com/health/here-comes-santa-claus---with-face-masks-and-plexiglass-/8013163/,6abc.com,41.1288481,-74.6868815,Santa Claus,38.1200538,-86.9141607,Spencer County,2,518
https://6abc.com/tag/santa-claus/,6abc.com,41.1288481,-74.6868815,Santa claus,38.1200538,-86.9141607,Spencer County,1,518
https://6abc.com/health/here-comes-santa-claus---with-face-masks-and-plexiglass-/8013163/,6abc.com,41.1288481,-74.6868815,Santa's,38.1200538,-86.9141607,Spencer County,1,518
https://6abc.com/traffic/police-id-man-killed-in-nj-turnpike-crash-in-carneys-point/6371821/,6abc.com,41.1288481,-74.6868815,Louisville,38.2526647,-85.7584557,Jefferson County,70,520
https://6abc.com/retired-priest-from-allentown-diocese-says-he-sexually-abused-a-minor/5579599/,6abc.com,41.1288481,-74.6868815,St. Anthony's,38.3144994,-86.8266603,Dubois County,1,522
https://6abc.com/watch/live/,6abc.com,41.1288481,-74.6868815,Falls Township,38.3340421,-96.5463156,Chase County,9,523
https://6abc.com/tag/boardwalk/,6abc.com,41.1288481,-74.6868815,Ocean City,38.3365032,-75.0849058,Worcester County,120,524
https://6abc.com/sports/oc-team-honored-after-nearly-missing-disney-competition/5631731/,6abc.com,41.1288481,-74.6868815,OCEAN CITY,38.3365032,-75.0849058,Worcester County,35,524
https://6abc.com/tag/storm/,6abc.com,41.1288481,-74.6868815,Ocean City Time,38.3365032,-75.0849058,Worcester County,14,524
https://6abc.com/tag/boardwalk/,6abc.com,41.1288481,-74.6868815,Ocean City Police,38.3365032,-75.0849058,Worcester County,2,524
https://6abc.com/tag/lightning/,6abc.com,41.1288481,-74.6868815,Ocean City ',38.3365032,-75.0849058,Worcester County,4,524
https://6abc.com/health/moves-in-medicine-thoracic-outlet-syndrome/5588525/,6abc.com,41.1288481,-74.6868815,Franklin County,38.3953601,-91.135302,Franklin County,18,527
https://6abc.com/localish/outdoor-skate-park-becomes-hub-for-chicago-community/5642238/,6abc.com,41.1288481,-74.6868815,Elk Grove,38.4087993,-121.3716178,Sacramento County,1,530
https://6abc.com/localish/this-dish-looks-like-a-dinosaur-egg-and-its-pretty-eggs-cellent/5664221/,6abc.com,41.1288481,-74.6868815,Napa Valley,38.5024689,-122.2653887,Napa County,5,533
https://6abc.com/topic/family/,6abc.com,41.1288481,-74.6868815,Hometown,38.5328674,-81.86124439999999,Putnam County,19,534
https://6abc.com/santa-ana-winds-rapidly-spread-fire-in-southern-california/5658446/,6abc.com,41.1288481,-74.6868815,Sonoma County,38.5779555,-122.9888319,Sonoma County,4,537
https://6abc.com/tag/make-a-wish/,6abc.com,41.1288481,-74.6868815,Wildwood City,38.582831,-90.6629047,St. Louis County,2,539
https://6abc.com/traffic/school-bus-driver-yells-at-girl-to-return-as-car-approaches/5610723/,6abc.com,41.1288481,-74.6868815,Bedford,38.592563,-85.31773439999999,Trimble County,7,542
https://6abc.com/black-history-month-19-the-life-and-legacy-of-cecil-b-moore/5124367/,6abc.com,41.1288481,-74.6868815,West Virginia,38.5976262,-80.4549026,,84,543
https://6abc.com/about/newsteam/jeff-skversky/,6abc.com,41.1288481,-74.6868815,St. Louis,38.6270025,-90.1994042,,13,545
https://6abc.com/health/9-more-coronavirus-deaths-in-del-1546-recovered/6145409/,6abc.com,41.1288481,-74.6868815,Sussex County,38.65308410000001,-75.4344727,Sussex County,9,546
https://6abc.com/health/delaware-pauses-reopening-beach-bars-to-close-ahead-of-july-4th/6285288/,6abc.com,41.1288481,-74.6868815,Dewey Beach,38.6928899,-75.0746249,Sussex County,2,550
https://6abc.com/delaware/,6abc.com,41.1288481,-74.6868815,Rehoboth Beach Man,38.7209454,-75.07601369999999,Sussex County,2,551
https://6abc.com/health/rehoboth-beach-lifeguards-test-positive-for-covid-19/6282893/,6abc.com,41.1288481,-74.6868815,REHOBOTH BEACH,38.7209454,-75.07601369999999,Sussex County,5,551
https://6abc.com/watch/,6abc.com,41.1288481,-74.6868815,Rehoboth Beach,38.7209454,-75.07601369999999,Sussex County,51,551
https://6abc.com/health/delaware-pauses-reopening-beach-bars-to-close-ahead-of-july-4th/6285288/,6abc.com,41.1288481,-74.6868815,Rehoboth,38.7209454,-75.07601369999999,Sussex County,1,551
https://6abc.com/delaware/,6abc.com,41.1288481,-74.6868815,Delaware Rehoboth Beach,38.7209454,-75.07601369999999,Sussex County,2,551
https://6abc.com/tag/new-jersey-news/,6abc.com,41.1288481,-74.6868815,Bridgeton City Park,38.7669954,-90.4115057,St. Louis County,10,555
https://6abc.com/body-cam-footage-shows-police-officer-saving-choking-infant/5605675/,6abc.com,41.1288481,-74.6868815,Belton,38.8119527,-94.5318982,Cass County,2,561
https://6abc.com/memorial-for-nj-state-police-trooper-vandalized/6895617/,6abc.com,41.1288481,-74.6868815,Plymouth Twp,38.8204362,-98.5501283,Russell County,4,562
https://6abc.com/entertainment/dancing-with-the-stars-live-tour-2020-dates-announced/5579532/,6abc.com,41.1288481,-74.6868815,Colorado Springs,38.8338816,-104.8213634,El Paso County,2,563
https://6abc.com/traffic/unicorn-mom-on-a-mission-to-stop-speeders/5588110/,6abc.com,41.1288481,-74.6868815,Centerville,38.8403909,-77.42887689999999,Fairfax County,7,564
https://6abc.com/police-investigating-after-closure-of-the-barn-at-forestville-wedding-venue/5846279/,6abc.com,41.1288481,-74.6868815,Forestville,38.8451131,-76.8749722,Prince George's County,5,566
https://6abc.com/feed/3-of-4-escapees-from-ohio-jail-arrested-in-north-carolina/5578159/,6abc.com,41.1288481,-74.6868815,Gallia County,38.8619254,-82.34518899999999,Gallia County,7,567
https://6abc.com/health/middle-township-police-warning-parents-after-heroin-found-in-trick-or-treat-bag/5654166/,6abc.com,41.1288481,-74.6868815,Rio Grande,38.8795221,-82.38043200000001,Gallia County,5,568
https://6abc.com/sports/world-series-to-play-at-one-site-1st-time-since-1944/6424174/,6abc.com,41.1288481,-74.6868815,Arlington,38.8816208,-77.09098089999999,Arlington County,4,569
https://6abc.com/news/biden-tells-jim-gardner-about-us-response-to-north-korea/1149400/,6abc.com,41.1288481,-74.6868815,D.C.,38.9071923,-77.0368707,District of Columbia,88,572
https://6abc.com/society/obama-claus-surprises-patients-at-childrens-hospital/4934430/,6abc.com,41.1288481,-74.6868815,Washington D.C.,38.9071923,-77.0368707,District of Columbia,8,572
https://6abc.com/place/center-city-philadelphia/,6abc.com,41.1288481,-74.6868815,District Philly,38.9071923,-77.0368707,District of Columbia,34,572
https://6abc.com/family-of-5-including-3-kids-identified-after-all-found-shot-dead-in-home/5600590/,6abc.com,41.1288481,-74.6868815,District,38.9071923,-77.0368707,District of Columbia,23,572
https://6abc.com/feed/video-released-from-school-bus-driven-by-alleged-drunk-driver/5578448/,6abc.com,41.1288481,-74.6868815,Wash.,38.9071923,-77.0368707,District of Columbia,16,572
https://6abc.com/tag/metro/,6abc.com,41.1288481,-74.6868815,Washington DC,38.9071923,-77.0368707,District of Columbia,12,572
https://6abc.com/sports/philadelphia-union-clinches-playoff-spot/7045317/,6abc.com,41.1288481,-74.6868815,D.C. United,38.9071923,-77.0368707,District of Columbia,2,572
https://6abc.com/politics/house-to-vote-on-making-washington-dc-the-51st-state/6250699/,6abc.com,41.1288481,-74.6868815,the District of Columbia,38.9071923,-77.0368707,District of Columbia,2,572
https://6abc.com/pets-animals/panda-at-smithsonians-national-zoo-could-give-birth-within-days/6374035/,6abc.com,41.1288481,-74.6868815,WASHINGTON D.C.,38.9071923,-77.0368707,District of Columbia,1,572
https://6abc.com/ex-university-of-delaware-athlete-found-guilty-of-rape/5573956/,6abc.com,41.1288481,-74.6868815,Georgetown,38.9097057,-77.06535650000001,Arlington County,13,574
https://6abc.com/weather/doppler/sw-regional-radar/,6abc.com,41.1288481,-74.6868815,Delaware Beaches,38.9108325,-75.52766989999999,,64,575
https://6abc.com/traffic/,6abc.com,41.1288481,-74.6868815,Del.,38.9108325,-75.52766989999999,,332,575
https://6abc.com/traffic/1-dead-child-critical-after-violent-crash-on-southbound-i-95-in-delaware/5675466/,6abc.com,41.1288481,-74.6868815,DE,38.9108325,-75.52766989999999,,69,575
https://6abc.com/tag/police/,6abc.com,41.1288481,-74.6868815,Delaware State,38.9108325,-75.52766989999999,,6,575
https://6abc.com/weather/accuweather-hazy-sun-not-as-warm-today/49644/,6abc.com,41.1288481,-74.6868815,Delaware Shores,38.9108325,-75.52766989999999,,1,575
https://6abc.com/delaware/,6abc.com,41.1288481,-74.6868815,Del. Hour,38.9108325,-75.52766989999999,,2,575
https://6abc.com/man-shot-while-sitting-in-car-in-kensington/6251744/,6abc.com,41.1288481,-74.6868815,Delaware Park Philly,38.9108325,-75.52766989999999,,1,575
https://6abc.com/delaware/,6abc.com,41.1288481,-74.6868815,Delaware Del.,38.9108325,-75.52766989999999,,3,575
https://6abc.com/contact-the-action-news-investigation-team/2293235/,6abc.com,41.1288481,-74.6868815,Historic Delaware,38.9108325,-75.52766989999999,,45,575
https://6abc.com/food/get-great-gelato-at-cloud-cups-and-gelat-oh/6307222/,6abc.com,41.1288481,-74.6868815,Gelat OH,38.9119202,-77.00334079999999,,2,576
https://6abc.com/weather/alerts/,6abc.com,41.1288481,-74.6868815,Cape May,38.9351125,-74.90600529999999,Cape May County,364,578
https://6abc.com/5553688/,6abc.com,41.1288481,-74.6868815,College Park,38.9896967,-76.93776,Prince George's County,7,583
https://6abc.com/weather/earth-had-its-hottest-september-in-140-years-noaa-says/7034494/,6abc.com,41.1288481,-74.6868815,SILVER SPRINGS,38.99066570000001,-77.026088,Montgomery County,2,584
https://6abc.com/north-wildwood-bar-owner-charged-for-social-distancing-violations/6371877/,6abc.com,41.1288481,-74.6868815,North Wildwood,39.0006686,-74.79933299999999,Cape May County,11,586
https://6abc.com/tag/music/,6abc.com,41.1288481,-74.6868815,Lifetime Kansas,39.011902,-98.4842465,,9,588
https://6abc.com/society/kansas-girl-stunned-by-surprise-trip-to-disney-world-for-8th-birthday/5664525/,6abc.com,41.1288481,-74.6868815,Kan.,39.011902,-98.4842465,,2,588
https://6abc.com/food/ice-cave-is-shaving-some-special-flavors-in-west-philadelphia/6307231/,6abc.com,41.1288481,-74.6868815,Baltimore Ave,39.0314299,-76.9123313,Prince George's County,1,591
https://6abc.com/sports/eagles-redskins-preview/5749774/,6abc.com,41.1288481,-74.6868815,Md.,39.0457549,-76.64127119999999,,5,593
https://6abc.com/fire-damages-stone-harbor-apartment-building/5658317/,6abc.com,41.1288481,-74.6868815,Stone Harbor,39.0464066,-74.76436079999999,Cape May County,2,594
https://6abc.com/new-jersey/,6abc.com,41.1288481,-74.6868815,he Jersey,39.0704754,-90.3748354,Jersey County,5,597
https://6abc.com/tag/royals/,6abc.com,41.1288481,-74.6868815,Greece,39.074208,21.824312,,2,598
https://6abc.com/close-contest-in-wisconsin;-in-minnesota-not-so-much-poll/6425418/,6abc.com,41.1288481,-74.6868815,Rockville,39.0839973,-77.1527578,Montgomery County,1,599
https://6abc.com/5659267/,6abc.com,41.1288481,-74.6868815,Kansas City,39.0997265,-94.5785667,Jackson County,54,604
https://6abc.com/5596924/,6abc.com,41.1288481,-74.6868815,KANSAS CITY,39.0997265,-94.5785667,Jackson County,2,604
https://6abc.com/amp/sports/nfl-expert-picks-predictions-betting-tv-info-for-eagles-cowboys-week-7-games-/5622941/,6abc.com,41.1288481,-74.6868815,Kansas City Chiefs,39.0997265,-94.5785667,Jackson County,3,604
https://6abc.com/sports/philadelphia-union-clinches-playoff-spot/7045317/,6abc.com,41.1288481,-74.6868815,Sporting Kansas City,39.0997265,-94.5785667,Jackson County,1,604
https://6abc.com/health/art-of-aging-lets-connect-at-the-barnes/5500895/,6abc.com,41.1288481,-74.6868815,Francisville,39.1029539,-84.7263321,Boone County,11,605
https://6abc.com/weather/doppler/newsletter.headlines,6abc.com,41.1288481,-74.6868815,Cape May County,39.105884,-74.8273184,Cape May County,262,607
https://6abc.com/weather/doppler/ne-regional-radar/,6abc.com,41.1288481,-74.6868815,Cape May Counties,39.105884,-74.8273184,Cape May County,20,607
https://6abc.com/11-year-old-child-accidentally-overdoses-on-heroin-in-delaware/5667009/,6abc.com,41.1288481,-74.6868815,Middle Township,39.1201616,-74.8451915,Cape May County,22,609
https://6abc.com/tag/arrest/,6abc.com,41.1288481,-74.6868815,LA Delaware,39.1201705,-75.2479061,,4,610
https://6abc.com/weather/cams/weather.location,6abc.com,41.1288481,-74.6868815,Kent County Delaware,39.1440612,-75.4344727,Kent County,492,612
https://6abc.com/society/she-said-yes-action-news-catches-sea-isle-city-beach-proposal/5420219/,6abc.com,41.1288481,-74.6868815,Sea Isle City,39.1534477,-74.6929387,Cape May County,20,614
https://6abc.com/place/hatboro-borough/,6abc.com,41.1288481,-74.6868815,Montgomery County Fire,39.1547426,-77.2405153,Montgomery County,3,615
https://6abc.com/finance/montco-mothers-dilemma-pay-the-bills-or-buy-christmas-presents/8687819/,6abc.com,41.1288481,-74.6868815,Montgomery County's,39.1547426,-77.2405153,Montgomery County,1,615
https://6abc.com/traffic/,6abc.com,41.1288481,-74.6868815,Montgomery County Police,39.1547426,-77.2405153,Montgomery County,1,615
https://6abc.com/traffic/work-zone-speed-cameras-going-into-effect/5996273/,6abc.com,41.1288481,-74.6868815,Montgomery County I-83,39.1547426,-77.2405153,Montgomery County,2,615
https://6abc.com/pennsylvania/,6abc.com,41.1288481,-74.6868815,Bucks County Montgomery County,39.1547426,-77.2405153,Montgomery County,2,615
https://6abc.com/tag/world-record/,6abc.com,41.1288481,-74.6868815,St. Bernard,39.1677685,-84.4975559,Hamilton County,2,618
https://6abc.com/localish/eduardo-verastegui-youtube-star-from-pasadena-texas/5592968/,6abc.com,41.1288481,-74.6868815,Mexico City,39.1730652,-91.887271,Audrain County,6,619
https://6abc.com/tag/dunkin/,6abc.com,41.1288481,-74.6868815,Germantown,39.1731621,-77.2716502,Montgomery County,398,620
https://6abc.com/ridley-township-first-responders-memorial-vandalized-/7002584/,6abc.com,41.1288481,-74.6868815,Dennis Township,39.1958623,-74.8156199,Cape May County,2,622
https://6abc.com/sports/college-football-conference-power-rankings/5602907/,6abc.com,41.1288481,-74.6868815,Kansas State,39.1974437,-96.5847249,Riley County,2,623
https://6abc.com/traffic/,6abc.com,41.1288481,-74.6868815,Washington Ave,39.1996771,-76.6047545,,2,624
https://6abc.com/community-events/donated-avalon-cottage-on-the-move-/5629164/,6abc.com,41.1288481,-74.6868815,Upper Township,39.2185842,-74.7059931,Cape May County,5,625
https://6abc.com/politics/iran-frees-princeton-grad-student-for-us-held-scientist/5738699/,6abc.com,41.1288481,-74.6868815,Zurich,39.23445359999999,-99.4381608,Rooks County,1,626
https://6abc.com/sports/college-football-power-rankings-for-week-8/5632498/,6abc.com,41.1288481,-74.6868815,West Virginia's,39.2622586,-80.3239374,Harrison County,1,627
https://6abc.com/about/newsteam/george-solis/,6abc.com,41.1288481,-74.6868815,Ellicott City,39.2673283,-76.7983067,Howard County,2,628
https://6abc.com/weather/superstorm-sandy-from-uncertain-path-to-devastating-impact/1059545/,6abc.com,41.1288481,-74.6868815,Gandys Beach,39.2720587,-75.23491179999999,Cumberland County,2,631
https://6abc.com/politics/us-rep-elijah-cummings-dies-at-68/5625142/,6abc.com,41.1288481,-74.6868815,BALTIMORE,39.2903848,-76.6121893,,5,633
https://6abc.com/about/newsteam/george-solis/,6abc.com,41.1288481,-74.6868815,Baltimore City,39.2903848,-76.6121893,,2,633
https://6abc.com/pennsylvania/,6abc.com,41.1288481,-74.6868815,West Chester Part,39.3160069,-84.3677985,Butler County,2,634
https://6abc.com/health/only-4-us-counties-remain-covid-free/7082361/,6abc.com,41.1288481,-74.6868815,Platte County,39.34756489999999,-94.7691586,Platte County,1,638
https://6abc.com/community-events/photos-thunder-over-the-boardwalk-returns-to-atlantic-city-for-2019/5484930/,6abc.com,41.1288481,-74.6868815,Atlantic City Boardwalk,39.352106,-74.4437826,Atlantic County,13,639
https://6abc.com/weather/current-temperatures---regional/81654/,6abc.com,41.1288481,-74.6868815,Atlantic City Fire,39.3556668,-74.445314,Atlantic County,22,641
https://6abc.com/watch/newsletter.weatherTop,6abc.com,41.1288481,-74.6868815,South Jersey,39.3583238,-74.43744099999999,,613,642
https://6abc.com/place/mullica-township/,6abc.com,41.1288481,-74.6868815,South Jersey Dog,39.3583238,-74.43744099999999,,2,642
https://6abc.com/tag/weather/,6abc.com,41.1288481,-74.6868815,South Jersey Jersey,39.3583238,-74.43744099999999,,11,642
https://6abc.com/localish/this-jersey-sensei-teaches-kids-how-to-develop-into-bully-proof-leaders/5699719/,6abc.com,41.1288481,-74.6868815,South New Jersey,39.3583238,-74.43744099999999,,1,642
https://6abc.com/weather/accuweather-rain-developing/49644/,6abc.com,41.1288481,-74.6868815,south Jersey,39.3583238,-74.43744099999999,,1,642
https://6abc.com/new-jersey/,6abc.com,41.1288481,-74.6868815,South Jersey Worker,39.3583238,-74.43744099999999,,4,642
https://6abc.com/news/jim-gardner-one-on-one-with-donald-trump/340437/,6abc.com,41.1288481,-74.6868815,Atlantic City,39.3642834,-74.4229266,Atlantic County,617,643
https://6abc.com/health/art-of-aging-retired-atlantic-city-couple-giving-back-to-community/5389079/,6abc.com,41.1288481,-74.6868815,ATLANTIC CITY,39.3642834,-74.4229266,Atlantic County,95,643
https://6abc.com/politics/marty-small-officially-becomes-acs-newest-mayor/5620452/,6abc.com,41.1288481,-74.6868815,Atlantic City's,39.3642834,-74.4229266,Atlantic County,58,643
https://6abc.com/atlantic-city-mayor-resigns-after-pleading-guilty-to-wire-fraud/5588134/,6abc.com,41.1288481,-74.6868815,the City of Atlantic City,39.3642834,-74.4229266,Atlantic County,1,643
https://6abc.com/place/atlantic-city/,6abc.com,41.1288481,-74.6868815,Atlantic City Council,39.3642834,-74.4229266,Atlantic County,1,643
https://6abc.com/tag/atlantic-city/,6abc.com,41.1288481,-74.6868815,Atlantic City Atlantic City,39.3642834,-74.4229266,Atlantic County,8,643
